# TerrainManager log started at 2025-09-22T15:28:03.0942795Z
2025-09-22T15:28:03.0942795Z [INFO] [Terrain][System] Terrain settings changed (VoxelSize 0→1 and chunkWorldSize (0.00, 0.00, 0.00)→(16.00, 16.00, 16.00)). Regenerating world...
2025-09-22T15:28:03.0966299Z [INFO] [Terrain][Regeneration] World regeneration: Cleaning up jobs...
2025-09-22T15:28:03.0992349Z [INFO] [Terrain][Regeneration] World regeneration: All jobs completed and resources disposed.
2025-09-22T15:28:03.2394717Z [INFO] [Terrain][System] Detailed terrain diagnostics will be written to C:/Users/anton/AppData/LocalLow/DefaultCompany/Tester\TerrainLogs\Terrain_20250922_152803.log
2025-09-22T15:28:03.2409956Z [INFO] [Terrain][System] TerrainManager enabled
2025-09-22T15:28:04.0596673Z [INFO] [Terrain][System] Start complete requestedMode=Hybrid runtimeMode=Hybrid chunkWorldSize=(16.00,16.00,16.00) voxelSize=1.000 loadDistance=64.0 maxChunksPerFrame=4
2025-09-22T15:28:04.0778023Z [INFO] [Terrain][Regeneration] World regeneration: Starting new terrain generation...
2025-09-22T15:28:05.8576936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.953
2025-09-22T15:28:05.8576936Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.359
2025-09-22T15:28:05.8592111Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8592111Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.977
2025-09-22T15:28:05.8597366Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.164
2025-09-22T15:28:05.8597366Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8602587Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.871
2025-09-22T15:28:05.8602587Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.700
2025-09-22T15:28:05.8602587Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(2,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8602587Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.966
2025-09-22T15:28:05.8612741Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.419
2025-09-22T15:28:05.8612741Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8612741Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.940
2025-09-22T15:28:05.8612741Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.421
2025-09-22T15:28:05.8626000Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8626000Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.983
2025-09-22T15:28:05.8626000Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.040
2025-09-22T15:28:05.8635978Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8635978Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.974
2025-09-22T15:28:05.8635978Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.399
2025-09-22T15:28:05.8635978Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8635978Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.945
2025-09-22T15:28:05.8635978Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.579
2025-09-22T15:28:05.8651108Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8651108Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.979
2025-09-22T15:28:05.8651108Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.283
2025-09-22T15:28:05.8661248Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8661248Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.958
2025-09-22T15:28:05.8661248Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.414
2025-09-22T15:28:05.8661248Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8671260Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.980
2025-09-22T15:28:05.8671260Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.395
2025-09-22T15:28:05.8671260Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8671260Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.967
2025-09-22T15:28:05.8681275Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.474
2025-09-22T15:28:05.8681275Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(3,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8681275Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.958
2025-09-22T15:28:05.8691280Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.293
2025-09-22T15:28:05.8691280Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,-4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8696417Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.939
2025-09-22T15:28:05.8696417Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.581
2025-09-22T15:28:05.8701695Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,-3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8701695Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.981
2025-09-22T15:28:05.8708225Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.440
2025-09-22T15:28:05.8708225Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,-2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8708225Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.943
2025-09-22T15:28:05.8708225Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.504
2025-09-22T15:28:05.8708225Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,-1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8708225Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.906
2025-09-22T15:28:05.8708225Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.558
2025-09-22T15:28:05.8724503Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,0) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8724503Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.961
2025-09-22T15:28:05.8724503Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.422
2025-09-22T15:28:05.8724503Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,1) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8735887Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.987
2025-09-22T15:28:05.8735887Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.157
2025-09-22T15:28:05.8735887Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,2) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8735887Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.890
2025-09-22T15:28:05.8735887Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.401
2025-09-22T15:28:05.8735887Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,3) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:05.8752075Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,0,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=-0.889
2025-09-22T15:28:05.8752075Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,1,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=-1.000 max=1.000 avg=0.619
2025-09-22T15:28:05.8752075Z [INFO] [Terrain][VoxelGen] stage=completed mode=CPU chunk=(4,2,4) lod=0 voxels=16x16x16 samples=4913 valid=4913 invalid=0 min=1.000 max=1.000 avg=1.000
2025-09-22T15:28:06.0173781Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,-4) lod=0 source=new worldPos=(-64.00,-16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0173781Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0183813Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,-3) lod=0 source=new worldPos=(-64.00,-16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0183813Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0183813Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,-2) lod=0 source=new worldPos=(-64.00,-16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,-1) lod=0 source=new worldPos=(-64.00,-16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,0) lod=0 source=new worldPos=(-64.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,1) lod=0 source=new worldPos=(-64.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,2) lod=0 source=new worldPos=(-64.00,-16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0188905Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0204149Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,3) lod=0 source=new worldPos=(-64.00,-16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0204149Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0204149Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-4,-1,4) lod=0 source=new worldPos=(-64.00,-16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0204149Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-4,-1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0214218Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,-4) lod=0 source=new worldPos=(-48.00,-16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0214218Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0214218Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,-3) lod=0 source=new worldPos=(-48.00,-16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0214218Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0214218Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,-2) lod=0 source=new worldPos=(-48.00,-16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0214218Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0214218Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,-1) lod=0 source=new worldPos=(-48.00,-16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0224366Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0224366Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,0) lod=0 source=new worldPos=(-48.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0224366Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0224366Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,1) lod=0 source=new worldPos=(-48.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0224366Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0224366Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,2) lod=0 source=new worldPos=(-48.00,-16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0224366Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,3) lod=0 source=new worldPos=(-48.00,-16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-3,-1,4) lod=0 source=new worldPos=(-48.00,-16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-3,-1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,-4) lod=0 source=new worldPos=(-32.00,-16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,-3) lod=0 source=new worldPos=(-32.00,-16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0234590Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,-2) lod=0 source=new worldPos=(-32.00,-16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,-1) lod=0 source=new worldPos=(-32.00,-16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,0) lod=0 source=new worldPos=(-32.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,1) lod=0 source=new worldPos=(-32.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,2) lod=0 source=new worldPos=(-32.00,-16.00,32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0244360Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0254367Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,3) lod=0 source=new worldPos=(-32.00,-16.00,48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0254367Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-2,-1,4) lod=0 source=new worldPos=(-32.00,-16.00,64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-2,-1,4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,-1,-4) lod=0 source=new worldPos=(-16.00,-16.00,-64.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,-1,-4) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,-1,-3) lod=0 source=new worldPos=(-16.00,-16.00,-48.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,-1,-3) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,-1,-2) lod=0 source=new worldPos=(-16.00,-16.00,-32.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0259476Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,-1,-2) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0269888Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,-1,-1) lod=0 source=new worldPos=(-16.00,-16.00,-16.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0269888Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,-1,-1) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0269888Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,-1,0) lod=0 source=new worldPos=(-16.00,-16.00,0.00) voxels=16x16x16 sampleCount=4913
2025-09-22T15:28:06.0269888Z [INFO] [Terrain][VoxelGen] stage=queued mode=CPU chunk=(-1,-1,0) lod=0 voxels=16x16x16 sampleCount=4913 biomeCount=1
2025-09-22T15:28:06.0269888Z [INFO] [Terrain][ChunkLifecycle] action=create chunk=(-1,-1,1) lod=0 source=new worldPos=(-16.00,-16.00,16.00) voxels=16x16x16 sampleCount=4913
